date,temp,ws,wd,pm10
11/16/2012 0:00,13.6,2.4,98.7,60
11/17/2012 0:00,12.5,1.9,99.6,47
11/18/2012 0:00,14.1,1.7,238.3,18
11/19/2012 0:00,12.7,1.6,359.7,5
11/20/2012 0:00,11.9,2.1,19.8,3
11/21/2012 0:00,14.3,2.9,96.9,28
11/22/2012 0:00,15,1.7,269.8,12
11/23/2012 0:00,10.8,3.7,88.2,28
11/24/2012 0:00,9,1.3,183,50
11/25/2012 0:00,12.2,1.5,287.2,35
11/26/2012 0:00,13.6,2.2,307.3,33
11/27/2012 0:00,8.9,1.3,61.6,52
11/28/2012 0:00,10.6,1.4,326.8,42
11/29/2012 0:00,14.3,2.1,248.4,34
11/30/2012 0:00,14.1,2.2,253.5,26
12/1/2012 0:00,13.4,1.7,257,38
12/2/2012 0:00,13.9,2,215.2,32
12/3/2012 0:00,15.5,4.4,277.2,31
12/4/2012 0:00,11.6,2.5,351.9,24
12/5/2012 0:00,10,1.3,294,43
12/6/2012 0:00,13.6,1.5,194.3,55
12/7/2012 0:00,14.6,3.3,279.3,30
12/8/2012 0:00,13.2,3.3,272.3,22
12/9/2012 0:00,10.9,6.2,294.5,436
12/10/2012 0:00,1.9,2.5,328.1,20
12/11/2012 0:00,2.7,1.3,348.2,25
12/12/2012 0:00,4.9,1.1,219,46
12/13/2012 0:00,7.3,1.5,5,43
12/14/2012 0:00,8.9,6.1,233.5,
12/15/2012 0:00,6.6,2.2,196.2,
12/16/2012 0:00,6.8,4.8,276.4,
12/17/2012 0:00,7,4.4,273.8,
12/18/2012 0:00,9.2,2.3,196.3,
12/19/2012 0:00,8.5,9.2,275.2,
12/20/2012 0:00,0.5,1.4,351.8,
12/21/2012 0:00,2.6,1.8,1.6,15
12/22/2012 0:00,5.5,1.7,345.9,22
12/23/2012 0:00,8,2.2,276,29
12/24/2012 0:00,8,4.6,237.6,31
12/25/2012 0:00,5.5,3.5,338.7,8
12/26/2012 0:00,3.8,3,155.2,29
12/27/2012 0:00,6.9,4.7,263.4,17
12/28/2012 0:00,2.5,3.9,285.3,12
12/29/2012 0:00,1.5,2.4,66.1,11
12/30/2012 0:00,3.7,2.9,33,15
12/31/2012 0:00,3.8,5.2,271,4
1/1/2013 0:00,1.1,2.3,268.5,7
1/2/2013 0:00,0,2.7,24.2,5
1/3/2013 0:00,-2.3,3.7,49,19
1/4/2013 0:00,-2.4,1.1,76.3,4
1/5/2013 0:00,-3.2,2.6,295.8,6
1/6/2013 0:00,-1.3,1.5,18.2,11
1/7/2013 0:00,4,4.1,30.9,4
1/8/2013 0:00,6.4,2.1,358.7,8
1/9/2013 0:00,7.6,3.6,21.4,24
1/10/2013 0:00,6.3,2,185.1,21
1/11/2013 0:00,7.1,6.1,239.4,77
1/12/2013 0:00,0.1,4.4,287.3,11
1/13/2013 0:00,-2.1,1.5,166.6,16
1/14/2013 0:00,-0.9,2.8,152.2,13
1/15/2013 0:00,-2.8,2.4,358.4,29
1/16/2013 0:00,-0.6,2.1,276.1,31
1/17/2013 0:00,3.2,2,51.7,11
1/18/2013 0:00,5.1,2.4,14.3,14
1/19/2013 0:00,6.3,1.9,324.8,14
1/20/2013 0:00,7.5,2,316.4,14
1/21/2013 0:00,8.1,2.2,353.1,12
1/22/2013 0:00,9.2,1.8,308.8,26
1/23/2013 0:00,10,1.6,306.9,32
1/24/2013 0:00,12.3,2.3,295.5,28
1/25/2013 0:00,12.3,1.9,184.9,39
