date,temp,ws,wd,pm10
3/9/2013 0:00,,8.1,273.3,49
3/10/2013 0:00,,2.1,226.8,4
3/11/2013 0:00,,1.9,236.3,6
3/12/2013 0:00,,2.4,119.2,16
3/13/2013 0:00,,2,164.7,29
3/14/2013 0:00,,1.2,133.9,22
3/15/2013 0:00,,2.3,237.1,16
3/16/2013 0:00,,4.8,270.4,18
3/17/2013 0:00,,6.6,268.6,65
3/18/2013 0:00,,6.1,259.5,18
3/19/2013 0:00,,4.3,263.2,18
3/20/2013 0:00,,2.6,187.2,29
3/21/2013 0:00,,6.3,255.8,37
3/22/2013 0:00,,4.9,246.2,30
3/23/2013 0:00,,8.1,278.4,331
3/24/2013 0:00,,2.2,181.8,42
3/25/2013 0:00,,3.1,115.9,30
3/26/2013 0:00,,4.1,143.9,45
3/27/2013 0:00,,2.3,221.2,35
3/28/2013 0:00,,2.4,249,28
3/29/2013 0:00,,3.7,296.7,25
3/30/2013 0:00,,2.9,279.4,20
3/31/2013 0:00,,2.4,277.8,8
4/1/2013 0:00,,3.6,245.5,10
4/2/2013 0:00,,5,263.4,35
4/3/2013 0:00,,2,165.4,20
4/4/2013 0:00,,1.6,180.2,16
4/5/2013 0:00,,4.1,224.8,22
4/6/2013 0:00,,5.3,260.5,25
4/7/2013 0:00,,5.5,259.4,24
4/8/2013 0:00,,7.4,234.1,281
4/9/2013 0:00,,8.3,268.3,487
4/10/2013 0:00,,5.2,267.8,23
4/11/2013 0:00,,3.3,273.6,13
4/12/2013 0:00,,1.3,12.5,16
4/13/2013 0:00,,4,299.5,19
4/14/2013 0:00,,6.9,255.8,106
4/15/2013 0:00,,5.5,244.3,25
4/16/2013 0:00,,5.3,236.4,38
4/17/2013 0:00,,8,256.3,416
4/18/2013 0:00,,3.3,359.9,12
4/19/2013 0:00,,2.7,232.6,38
4/20/2013 0:00,,4.2,269.1,41
4/21/2013 0:00,,3.4,259.2,19
4/22/2013 0:00,,4.3,257.9,26
4/23/2013 0:00,,5.8,246.1,91
4/24/2013 0:00,,4,152.4,75
4/25/2013 0:00,,5.1,179.1,52
4/26/2013 0:00,,2.6,271.6,13
4/27/2013 0:00,,1.7,140.5,29
4/28/2013 0:00,,1.8,220.4,20
4/29/2013 0:00,,2.6,218.8,23
4/30/2013 0:00,,3.6,266.3,29
5/1/2013 0:00,,5.1,261.5,26
5/2/2013 0:00,,4.4,134.6,321
5/3/2013 0:00,,2.7,158.3,42
5/4/2013 0:00,,2.3,139.5,49
5/5/2013 0:00,,5.1,148.3,57
5/6/2013 0:00,,4.3,254.7,38
5/7/2013 0:00,,4.6,244.4,12
5/8/2013 0:00,,4.7,266.6,17
5/9/2013 0:00,,4,269.4,19
5/10/2013 0:00,,2.9,42.5,31
5/11/2013 0:00,,1.9,65.9,9
5/12/2013 0:00,,2,148.2,11
5/13/2013 0:00,,2.4,167.8,14
5/14/2013 0:00,,2.2,214.6,19
5/15/2013 0:00,,5.4,279.7,45
5/16/2013 0:00,,3.8,267.1,22
5/17/2013 0:00,,3.8,260.5,23
5/18/2013 0:00,,5,263.1,25
5/19/2013 0:00,,6.1,264,37
5/20/2013 0:00,,5.4,289.9,57
5/21/2013 0:00,,3.1,309,9
5/22/2013 0:00,,3.1,230.2,20
5/23/2013 0:00,,3,250.2,59
5/24/2013 0:00,,2.7,197.3,67
5/25/2013 0:00,,4.1,222.4,41
5/26/2013 0:00,,4.9,256.2,16
5/27/2013 0:00,,3.6,257.2,15
5/28/2013 0:00,,4.8,254.2,23
5/29/2013 0:00,,7.1,264.3,49
5/30/2013 0:00,,5.2,264.5,32
5/31/2013 0:00,,4.1,262.5,26
6/1/2013 0:00,,3.5,64.5,47
6/2/2013 0:00,,5.4,134.5,132
6/3/2013 0:00,,3.7,214.7,23
6/4/2013 0:00,,3.7,265.2,119
6/5/2013 0:00,,3.7,268.8,26
6/6/2013 0:00,,2.6,131.2,169
6/7/2013 0:00,,4.5,153.5,142
6/8/2013 0:00,,3.8,225.1,99
6/9/2013 0:00,,3.9,95.8,65
6/10/2013 0:00,,2.8,162.7,43
6/11/2013 0:00,,2.8,153.6,33
6/12/2013 0:00,,2.8,127.9,56
6/13/2013 0:00,,3.9,136.2,45
6/14/2013 0:00,,2.8,153.2,54
6/15/2013 0:00,,2.8,146.6,49
6/16/2013 0:00,,2.5,271.5,106
6/17/2013 0:00,,2.2,119.3,65
6/18/2013 0:00,,4,146.8,38
6/19/2013 0:00,,4,226.5,65
6/20/2013 0:00,,3.6,194.7,182
6/21/2013 0:00,,3.7,216,78
6/22/2013 0:00,,4.1,250.9,228
6/23/2013 0:00,,3.8,244.6,45
6/24/2013 0:00,,3.9,257.3,95
6/25/2013 0:00,,5.1,260.2,29
6/26/2013 0:00,,2.6,284.7,61
6/27/2013 0:00,,2,142.4,30
6/28/2013 0:00,,3.3,139.1,68
6/29/2013 0:00,,2.1,84.9,73
6/30/2013 0:00,,3.3,117,100
7/1/2013 0:00,,3.9,125.2,6
7/2/2013 0:00,,2.8,139.2,15
7/3/2013 0:00,,2.5,101.9,9
7/4/2013 0:00,,2.6,181.9,19
7/5/2013 0:00,,2.4,203.4,31
7/6/2013 0:00,,2.7,304.5,30
7/7/2013 0:00,,2.8,70.1,159
7/8/2013 0:00,,3.3,140.6,19
7/9/2013 0:00,,2.3,123.1,33
7/10/2013 0:00,,2.9,153.6,44
7/11/2013 0:00,,2.5,101.4,23
7/12/2013 0:00,,3.4,3.4,20
7/13/2013 0:00,,2.1,145.8,14
7/14/2013 0:00,,2.2,136.9,30
7/15/2013 0:00,,4.1,97.3,32
7/16/2013 0:00,,2.3,128.3,11
7/17/2013 0:00,,4.4,110.2,23
7/18/2013 0:00,,1.6,62.5,7
7/19/2013 0:00,,2.2,156.2,11
7/20/2013 0:00,,2.2,142.3,11
7/21/2013 0:00,,2.1,197.5,18
7/22/2013 0:00,,2.7,206.3,47
7/23/2013 0:00,,2.3,169.4,21
7/24/2013 0:00,,1.9,218.8,17
7/25/2013 0:00,,1.8,228.4,9
7/26/2013 0:00,,1.9,253.9,13
7/27/2013 0:00,,2.2,99.2,3
7/28/2013 0:00,,1.2,180.4,14
7/29/2013 0:00,,1.9,271.2,15
7/30/2013 0:00,,2.6,113.7,14
7/31/2013 0:00,,2.1,121.5,14
8/1/2013 0:00,,2.9,135.4,13
8/2/2013 0:00,,2.3,249.9,
8/3/2013 0:00,,1.4,245.3,
8/4/2013 0:00,,1.9,255.3,
8/5/2013 0:00,,3.4,245.5,
8/6/2013 0:00,,4.4,240.8,
8/7/2013 0:00,,3.5,259.4,13
8/8/2013 0:00,,2.7,292.9,13
8/9/2013 0:00,,2.5,111.1,23
8/10/2013 0:00,,3,101.8,35
8/11/2013 0:00,,2.8,26.9,14
8/12/2013 0:00,,1.7,45.5,16
8/13/2013 0:00,,2,247.1,10
